frame,delta_frames,tick_cycles,physics_cycles,render_cycles,practice_ui_cycles,physics_setup,physics_core,physics_practice,render_setup,render_visibility,render_bg,render_actors,render_hud,render_practice,tlb_loads,tlb_cycles,tlb_dma_cycles,tlb_icache_cycles
546,3,930244,113094,751645,0,5405,102913,0,54035,289763,278912,47922,79899,0,0,0,0,0
547,3,1004050,120979,815283,0,5376,110571,0,62700,369231,49081,40293,292703,0,0,0,0,0
548,3,741961,103426,562836,0,5353,93193,0,54360,350728,49269,25966,81464,0,0,0,0,0
549,3,720452,103557,550078,0,5513,92926,0,62694,333195,45687,31804,75504,0,0,0,0,0
550,3,779966,105262,596061,0,5405,94798,0,54565,382221,46017,34225,77964,0,0,0,0,0
551,3,722191,102621,547644,0,5441,92140,0,52536,324561,45547,45693,78155,0,0,0,0,0
552,3,966422,105166,790282,0,5446,94450,0,54384,378008,249076,26260,81440,0,0,0,0,0
553,3,747071,103768,567396,0,5514,93171,0,62967,350363,45454,31609,75786,0,0,0,0,0
554,3,768921,104909,588570,0,5501,94453,0,53991,351251,70555,31627,80053,0,0,0,0,0
555,3,823460,102243,649224,0,5481,91690,0,52586,433330,44092,34030,83998,0,0,0,0,0
556,3,918858,103596,751682,0,5481,93202,0,54053,540580,48869,25469,81663,0,0,0,0,0
557,3,947742,120275,587434,0,5493,109659,0,52519,370924,45311,31572,85956,0,0,0,0,0
558,3,801580,114429,621584,0,5471,104085,0,54014,395313,49336,32047,89829,0,0,0,0,0
559,4,800707,105016,623729,0,5546,94462,0,52424,407042,47355,31555,84225,0,0,0,0,0
560,3,1005850,101066,840968,0,5405,90737,0,54097,630892,48062,25294,81553,0,0,0,0,0
561,3,1027464,110706,849583,0,5461,100215,0,63242,401052,45183,31353,307396,0,0,0,0,0
562,3,851220,105480,681541,0,5490,95098,0,54160,430550,57246,32561,105867,0,0,0,0,0
563,3,892331,106120,714757,0,5429,95664,0,52436,468501,45161,35275,112110,0,0,0,0,0
564,3,1030836,104991,861890,0,5501,94544,0,54103,611418,48511,32204,114523,0,0,0,0,0
565,5,1053964,108503,878096,0,5428,98059,0,63449,412499,45651,31600,323580,0,0,0,0,0
566,4,914634,108576,740299,0,5533,98193,0,54034,501365,46868,31865,105021,0,0,0,0,0
567,4,939399,106731,761315,0,5461,96321,0,52321,513465,44602,47633,102100,0,0,0,0,0
568,4,1004232,111308,824678,0,5458,100684,0,53951,578234,47189,36472,107678,0,0,0,0,0
569,4,1157713,108566,982067,0,5480,98278,0,52554,710905,43442,42506,131388,0,0,0,0,0
570,4,1179188,105418,1001727,0,5485,94546,0,53986,729184,46048,36264,135137,0,0,0,0,0
571,4,1138761,104313,965878,0,5484,93861,0,63501,479483,52415,247334,121885,0,0,0,0,0
572,4,941084,105399,772382,0,5438,95162,0,54103,519143,44743,25644,127636,0,0,0,0,0
573,3,985045,104315,809338,0,5546,93657,0,52126,547408,51121,36463,121002,0,0,0,0,0
574,4,1153869,102230,963332,0,5490,91768,0,54095,698039,45427,39518,125183,0,0,0,0,0
575,5,1172628,113942,988782,0,5386,103586,0,53114,769977,44140,42619,77758,0,0,0,0,0
576,3,1195141,103833,1027205,0,5438,93311,0,64369,538555,306730,36343,80039,0,0,0,0,0
577,4,934462,107396,760025,0,5522,96970,0,52641,551301,43087,35739,76062,0,0,0,0,0
578,4,928883,112004,748576,0,5588,101350,0,54030,530599,52635,32876,77321,0,0,0,0,0
579,5,1289819,107045,1115405,0,5417,96800,0,52580,874042,43638,64191,79819,0,0,0,0,0
580,3,1150330,112838,965524,0,5373,102551,0,54491,739535,46121,44260,80047,0,0,0,0,0
581,5,1816282,107799,1642652,0,5494,97431,0,62857,1030207,43029,146753,358509,0,6,527826,505648,13472
582,5,1369400,101936,1201787,0,5406,91677,0,54282,944844,45026,55642,100861,0,1,89247,85444,2258
583,4,1176291,115378,992850,0,5457,105018,0,52535,760915,44221,48515,85491,0,0,0,0,0
584,4,1185064,104297,1015598,0,5491,93868,0,54590,487064,344883,52330,75577,0,0,0,0,0
585,4,1024777,102287,856018,0,5535,91898,0,53043,615503,60629,47915,77733,0,0,0,0,0
586,4,1190534,107496,1018809,0,5501,96950,0,65003,521896,298191,56683,75777,0,0,0,0,0
587,5,1164471,115296,982050,0,5514,104703,0,63313,492619,289648,57077,78136,0,0,0,0,0
588,4,1270231,111497,1093779,0,5491,101016,0,65017,826472,76073,49561,75483,0,0,0,0,0
589,5,1127787,107390,953543,0,5461,97006,0,63733,467602,60929,280965,78993,0,0,0,0,0
590,6,1121803,110089,947078,0,5405,99722,0,64807,465235,73522,265503,76796,0,0,0,0,0
591,4,1163930,106767,989445,0,5504,96178,0,63733,516362,289601,41389,77121,0,0,0,0,0
592,3,1297329,103729,1129630,0,5438,93311,0,64527,877211,75689,33926,77131,0,1,87852,84265,2257
593,5,1356196,201074,997447,0,5517,190421,0,53616,763561,61274,40563,77258,0,3,260531,249342,6748
594,4,1148139,106718,975673,0,5448,96216,0,64396,471872,307436,55084,75690,0,0,0,0,0
595,4,1068068,104371,894042,0,5461,93916,0,63555,392305,60501,44792,331615,0,0,0,0,0
596,4,1275024,106959,1103879,0,5438,96398,0,64842,845949,74573,40685,76676,0,1,87732,84233,2257
597,4,1194824,109918,1017789,0,5376,99561,0,63362,531716,303283,40951,77239,0,0,0,0,0
598,5,1195572,105233,1025878,0,5523,94762,0,64637,526259,312123,46178,75485,0,0,0,0,0
599,4,1176582,107842,1001328,0,5376,97425,0,64086,749880,62663,44691,78777,0,0,0,0,0
600,5,1217656,107876,1045126,0,5406,97483,0,64916,782363,78768,40818,77069,0,0,0,0,0
601,4,1057208,111832,877975,0,5409,101468,0,63253,396927,60944,44440,311158,0,0,0,0,0
602,4,1096624,118014,913696,0,5470,107478,0,65000,385418,72933,55450,333681,0,0,0,0,0
603,4,1044344,110149,866518,0,5441,99800,0,63438,381199,61071,47578,311959,0,0,0,0,0
604,4,1001940,104408,615183,0,5490,93933,0,64448,364746,73413,33692,77708,0,0,0,0,0
605,3,1079788,107649,904838,0,5513,97135,0,63505,440036,61289,31942,306807,0,0,0,0,0
606,3,1201991,103640,1034220,0,5438,93327,0,64758,474434,73190,343235,77367,0,0,0,0,0
607,5,1110683,107204,934939,0,5439,96782,0,63399,463317,61049,267019,78813,0,0,0,0,0
608,3,1203354,107229,1031723,0,5418,96606,0,64693,541188,306342,41127,77178,0,0,0,0,0
609,5,1190754,118649,1001635,0,5612,107872,0,63106,772217,62530,40778,61792,0,0,0,0,0
610,4,1250609,114780,1072532,0,5676,103964,0,64122,823546,75263,49242,59172,0,0,0,0,0
611,4,1220014,94205,1058629,0,5764,83245,0,62762,820458,62584,51874,59742,0,0,0,0,0
612,3,1128453,93453,971247,0,5761,82526,0,63777,500225,295679,50397,59939,0,0,0,0,0
613,3,1247437,93950,1086597,0,5764,82997,0,63110,848765,62723,51497,59224,0,0,0,0,0
614,3,1207640,93288,1051308,0,5721,82477,0,64069,792595,77007,56498,59932,0,0,0,0,0
615,4,1130300,94113,968808,0,5764,83185,0,63004,502976,284522,57239,59834,0,0,0,0,0
616,3,1223832,93233,1066960,0,5761,82401,0,64068,817508,75674,49290,59228,0,0,0,0,0
617,5,1210074,94709,1049212,0,5776,83877,0,63388,802229,63491,57943,60907,0,0,0,0,0
618,3,1148473,93686,990991,0,5761,82912,0,64802,490378,302015,71525,61057,0,0,0,0,0
619,4,1220523,93494,1059840,0,5849,82582,0,62885,806827,61890,64256,62748,0,0,0,0,0
620,4,1246765,93986,1088298,0,5741,83156,0,64724,832040,76119,54799,59447,0,0,0,0,0
621,4,1155627,93920,995692,0,5817,83070,0,62885,525357,283931,62093,60147,0,0,0,0,0
622,3,1315835,93682,1158137,0,5709,82832,0,64247,888699,74398,68969,60650,0,0,0,0,0
623,3,1248472,93376,1089263,0,5764,82459,0,52517,831912,62294,78005,63345,0,0,0,0,0
624,4,1237048,93824,1078480,0,5784,82889,0,64183,545422,334900,72630,60129,0,0,0,0,0
625,3,1281463,93403,1121878,0,5600,82645,0,52618,869684,61805,74072,62485,0,0,0,0,0
626,3,1186472,93157,1028890,0,5490,82647,0,64025,802267,67926,69536,23995,0,0,0,0,0
627,3,1104941,93899,947506,0,5493,83292,0,52683,488201,70297,310475,24616,0,0,0,0,0
628,2,940959,91794,786046,0,5438,81419,0,53881,572732,64815,69776,23753,0,0,0,0,0
629,5,9113435,195187,2230575,0,6258,88121,0,148496,271222,1647328,68593,93618,0,6,518515,496167,13495
630,14,1014320,191954,476605,0,5955,180009,0,52787,277948,97449,44605,2741,0,1,89425,85542,2257
631,3,632162,92586,470880,0,5764,81593,0,51451,243045,127816,44796,2757,0,0,0,0,0
632,2,618202,92406,458957,0,5761,81428,0,52698,236798,124223,41446,2775,0,0,0,0,0
633,3,655744,92233,494011,0,5784,81232,0,51284,257868,129511,51632,2704,0,0,0,0,0
634,3,656115,93407,496187,0,5793,82382,0,52756,281261,104601,54027,2571,0,0,0,0,0
635,2,651942,91767,490013,0,5774,80765,0,51280,246203,130039,58704,2772,0,0,0,0,0
636,3,659755,92549,499969,0,5774,81432,0,52707,259973,129890,53803,2603,0,0,0,0,0
637,2,651973,92332,489867,0,5796,81319,0,51358,250434,129593,54736,2732,0,0,0,0,0
638,2,662758,92399,503606,0,5824,81294,0,52729,257887,129062,60231,2703,0,0,0,0,0
639,2,650676,92310,487029,0,5764,81378,0,51185,249451,99251,83419,2666,0,0,0,0,0
640,2,659272,92300,499746,0,5741,81272,0,52725,257760,128845,56760,2661,0,0,0,0,0
641,2,655672,92064,493395,0,5764,81212,0,51159,250374,127088,60899,2880,0,0,0,0,0
642,2,671482,92072,512813,0,5739,81160,0,52725,258957,132745,64735,2656,0,0,0,0,0
643,2,657892,92105,495411,0,5827,80963,0,51035,250255,125126,65280,2721,0,0,0,0,0
644,2,661647,92355,501712,0,5813,81310,0,53004,256954,127263,58984,4513,0,0,0,0,0
645,2,650301,92199,488509,0,5914,81112,0,51348,250673,100667,82058,2707,0,0,0,0,0
646,2,665990,92373,507123,0,5708,81436,0,52508,258169,128756,64069,2627,0,0,0,0,0
647,2,655405,91936,494098,0,5764,80979,0,51209,249786,99783,89633,2628,0,0,0,0,0
648,2,657697,91952,499159,0,5836,80995,0,52501,256334,103532,83070,2708,0,0,0,0,0
649,2,649860,92664,485395,0,5652,81767,0,51367,250112,99579,81453,1784,0,0,0,0,0
650,2,667217,92099,510829,0,5523,81422,0,52670,262156,104518,88722,1703,0,0,0,0,0
651,2,654567,92083,493395,0,5461,81350,0,51291,249389,99843,89913,1859,0,0,0,0,0
652,2,664723,92045,503232,0,5490,81303,0,52563,257465,129246,61217,1704,0,0,0,0,0
653,2,652703,91656,491131,0,5535,80970,0,51374,250593,125098,61266,1763,0,0,0,0,0
654,2,673600,91747,493145,0,5404,81125,0,52928,257794,116587,63043,1756,0,0,0,0,0
655,2,657819,93135,494305,0,5514,82386,0,51442,249530,126373,63994,1929,0,0,0,0,0
656,2,661158,93509,498492,0,5491,82752,0,52750,256881,104363,81705,1736,0,0,0,0,0
657,2,653573,93299,490459,0,5546,82406,0,51277,250135,124678,61474,1859,0,0,0,0,0
658,2,666845,94283,505954,0,5481,82795,0,52762,257563,129022,63858,1712,0,0,0,0,0
659,2,660027,93654,496327,0,5817,82476,0,51234,250213,126981,64215,2688,0,0,0,0,0
660,2,664643,93826,503374,0,5814,82660,0,52759,256244,130375,60346,2656,0,0,0,0,0
661,2,658848,93501,492914,0,5860,82372,0,51423,255559,100033,82001,2840,0,0,0,0,0
662,2,666044,93965,505821,0,5794,82906,0,52639,257832,103204,88457,2675,0,0,0,0,0
663,2,658340,93667,492165,0,5764,82561,0,51468,250558,124965,61370,2810,0,0,0,0,0
664,2,664077,93716,500853,0,5814,82616,0,52693,257154,104764,82665,2562,0,0,0,0,0
665,2,652362,93700,489241,0,5817,82636,0,51212,251010,99832,83403,2727,0,0,0,0,0
666,2,670942,94392,510239,0,5835,83313,0,52724,261090,104156,88546,2708,0,0,0,0,0
667,2,657551,93513,491635,0,5849,82351,0,51416,250420,99973,86132,2635,0,0,0,0,0
668,2,662394,93579,502088,0,5761,82554,0,52607,257601,104309,83864,2692,0,0,0,0,0
669,2,656897,93568,493427,0,5796,82457,0,51179,251960,125323,61224,2747,0,0,0,0,0
670,2,669179,93696,508401,0,5761,82590,0,52533,259547,128049,64576,2700,0,0,0,0,0
671,2,661989,93729,498331,0,5785,82638,0,51358,252403,125075,65561,2939,0,0,0,0,0
672,2,667221,93905,505855,0,5793,82700,0,52649,257655,130677,61138,2741,0,0,0,0,0
673,2,652076,93581,488770,0,5764,82551,0,51443,250744,100173,82593,2760,0,0,0,0,0
674,2,669081,93942,508709,0,5804,82860,0,52812,259479,104494,88201,2708,0,0,0,0,0
675,2,658808,93794,495271,0,5797,82612,0,51404,250282,125320,64530,2740,0,0,0,0,0
676,2,665260,93711,504238,0,5729,82723,0,52781,258130,129355,60270,2708,0,0,0,0,0
677,2,662937,93468,497214,0,5764,82487,0,51218,258821,125593,57938,2651,0,0,0,0,0
678,2,668971,94053,508826,0,5846,82920,0,52646,259356,104517,88666,2627,0,0,0,0,0
679,2,659518,93512,491705,0,5794,82474,0,51271,251175,99319,86133,2749,0,0,0,0,0
680,2,664262,93659,502643,0,5781,82512,0,52568,257906,127753,58989,2571,0,0,0,0,0
681,2,654591,93469,490979,0,5797,82328,0,51250,250871,124597,60552,2715,0,0,0,0,0
682,2,668273,94576,504873,0,5773,83484,0,52728,257710,127751,62972,2716,0,0,0,0,0
683,2,659415,93233,495808,0,5732,82197,0,51412,250557,125354,64887,2603,0,0,0,0,0
684,2,665976,93702,504864,0,5793,82523,0,52577,258227,129902,60536,2627,0,0,0,0,0
685,2,656585,93478,492397,0,5732,82439,0,51259,251118,126676,57833,4516,0,0,0,0,0
686,2,668304,93582,505565,0,5728,82537,0,52836,257860,104433,86713,2707,0,0,0,0,0
687,2,658973,93638,495441,0,5797,82498,0,51341,250700,124574,65143,2688,0,0,0,0,0
688,2,673030,96455,509294,0,5636,82764,0,52724,260707,131045,61259,2563,0,0,0,0,0
